2020-01-22-12:44:56.440;_Stage1_Tack_Turtle_;monitor_sample;0.6356954
2020-01-22-12:45:27.040;_Stage1_Tack_Turtle_;monitor_sample;0.6414103
2020-01-22-12:45:57.841;_Stage1_Tack_Turtle_;monitor_sample;0.6355393
2020-01-22-12:46:28.440;_Stage1_Tack_Turtle_;monitor_sample;0.632397
2020-01-22-12:46:59.240;_Stage1_Tack_Turtle_;monitor_sample;0.6424446
2020-01-22-12:47:29.840;_Stage1_Tack_Turtle_;monitor_sample;0.6353162
2020-01-22-12:48:00.440;_Stage1_Tack_Turtle_;monitor_sample;0.638192
2020-01-22-12:48:31.240;_Stage1_Tack_Turtle_;monitor_sample;0.643032
2020-01-22-12:49:01.841;_Stage1_Tack_Turtle_;monitor_sample;0.6343964
2020-01-22-12:49:32.441;_Stage1_Tack_Turtle_;monitor_sample;0.6332968
2020-01-22-12:50:03.241;_Stage1_Tack_Turtle_;monitor_sample;0.634979
2020-01-22-12:50:33.841;_Stage1_Tack_Turtle_;monitor_sample;0.633625
